id,123call,2appCat.social,123calltime,2appCat.entertainment,2sms,123appCat.travel,2appCat.travel,3appCat.entertainment,3circumplex.valence,3mood,1appCat.other,1appCat.office,2mood,3sms,2appCat.finance,2smstime,123appCat.communication,1appCat.unknown,123appCat.entertainment,weekday_0,target,123activity,2appCat.weather,1appCat.social,3calltime,3appCat.other,2circumplex.valence,1appCat.weather,123appCat.utilities,3smstime,1circumplex.valence,1appCat.utilities,1appCat.communication,1appCat.travel,123circumplex.valence,123appCat.other,123appCat.builtin,3screen,1mood,1appCat.builtin,3appCat.unknown,2appCat.game,3circumplex.arousal,weekday_4,2calltime,3appCat.social,123appCat.weather,123circumplex.arousal,2appCat.utilities,123mood,2activity,3appCat.finance,3call,2appCat.office,weekday_3,123appCat.finance,1screen,1calltime,weekday_1,1appCat.entertainment,3activity,3appCat.utilities,2appCat.builtin,1appCat.finance,1smstime,1activity,3appCat.office,2call,1call,2appCat.communication,weekday_5,2appCat.other,1sms,weekday_6,2circumplex.arousal,2appCat.unknown,2screen,123sms,1circumplex.arousal,123appCat.social,123appCat.game,3appCat.travel,1appCat.game,123appCat.office,123screen,3appCat.game,weekday_2,123appCat.unknown,3appCat.builtin,123smstime,3appCat.communication,3appCat.weather
AS14.03,7,,727.0,,0,,,,,,,,,0,,,,,,0,,,,,680.0,,,,,,,,,,,,,,,,,,,0,790.0,,,,,,,,4,,1,,,,0,,,,,,,,,3,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.03,6,,1010.0,,0,,,,,,,,,0,,,,,,0,,,,,790.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,0,,,1229.0,0,,,,,,,,,0,3,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.03,25,,1166.0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1229.0,,,,,,,,0,,0,,,1157.0,0,,,,,,937.0,,,3,22,,1,,1,0,,,,1,,,,,,,,,0,,,937.0,,
AS14.03,30,,1136.0,,1,,,,,,,,,0,,937.0,,,,0,,,,,1229.0,,,,,,,,,,,,,,,,,,,0,1157.0,,,,,,,,3,,0,,,987.0,0,,,,,,1079.0,,,22,5,,0,,1,1,,,,2,,,,,,,,,0,,,1008.0,,
AS14.03,29,,1095.0,,1,,,,,,,,,1,,1079.0,,,,1,,,,,1157.0,,,,,937.0,,,,,,,,,,,,,,0,987.0,,,,,,,,22,,0,,,677.0,0,,,,,,,,,5,2,,0,,0,0,,,,2,,,,,,,,,0,,,1008.0,,
AS14.03,12,,957.0,,0,,,,,,,,,1,,,,,,0,,,,,987.0,,,,,1079.0,,,,,,,,,,,,,,0,677.0,,,,,,,,5,,0,,,1040.0,1,,,,,,1034.0,,,2,5,,0,,2,0,,,,3,,,,,,,,,0,,,1049.0,,
AS14.03,8,,954.0,,2,,,,,,,,,0,,1034.0,,,,0,,,,,677.0,,,,,,,,,,,,,,,,,,,0,1040.0,,,,,,,,2,,0,,,1080.0,0,,,,,,764.0,,,5,1,,0,,1,0,,,,3,,,,,,,,,1,,,944.0,,
AS14.03,8,,1003.0,,1,,,,,,,,,2,,764.0,,,,0,,,,,1040.0,,,,,1034.0,,,,,,,,,,,,,,0,1080.0,,,,,,,,5,,1,,,870.0,0,,,,,,1199.0,,,1,2,,0,,2,0,,,,5,,,,,,,,,0,,,1046.0,,
AS14.03,14,,976.0,,2,,,,,,,,,1,,1199.0,,,,0,9.0,,,,1080.0,,,,,764.0,,,,,,,,,,,,,,1,870.0,,,,,,,,1,,0,,,986.0,0,,,,,,876.0,,,2,11,,0,,1,0,,,,4,,,,,,,,,0,,,1010.0,,
AS14.03,18,,953.0,,1,,,,,,36.239200000000004,10.046,,2,,876.0,45.38786842105263,,31.533900000000003,0,7.8,,,,870.0,,,,,1199.0,2.0,,45.38786842105263,,2.0,36.239200000000004,15.277727272727272,,9.0,15.277727272727272,,,,0,986.0,,,1.0,,9.0,,,2,,0,,33.299080018997195,913.0,0,31.533900000000003,,,,,844.0,,,11,5,,1,,2,0,,,,5,1.0,,,,,10.046,33.299080018997195,,0,,,993.0,,
AS14.03,24,,973.0,31.533900000000003,2,24.077857142857145,,,,,14.869333333333334,,9.0,1,,844.0,29.90731506849315,,47.19942718446602,0,8.2,0.19138830864508607,,,986.0,,2.0,,4.35,876.0,1.0,4.35,13.099857142857143,24.077857142857145,1.2857142857142858,30.13352380952381,13.26822448979592,,7.8,12.686526315789475,,,,0,913.0,,,0.8571428571428571,,8.142857142857142,,,11,10.046,0,,36.7157916724682,993.0,0,53.63731506849315,,,15.277727272727272,,1344.0,0.19138830864508607,,5,8,45.38786842105263,0,36.239200000000004,1,1,1.0,,33.299080018997195,4,0.8,,,,,10.046,35.31550001120959,,0,,,977.0,,
AS14.03,14,,943.0,53.63731506849315,1,29.596666666666668,24.077857142857145,31.533900000000003,2.0,9.0,15.7205625,40.4995,7.8,2,,1344.0,30.4657520661157,,35.49963440860215,1,7.8,0.1322694263201946,,,913.0,36.239200000000004,1.0,44.854,4.35,844.0,1.2,,31.315041666666666,34.425625000000004,1.25,23.90089189189189,13.134701149425288,33.299080018997195,8.2,12.962526315789473,,,1.0,0,993.0,,44.854,0.4166666666666667,4.35,8.166666666666666,0.19138830864508607,,5,,0,36.364000000000004,43.14817949237987,687.0,0,20.980614457831326,,,12.686526315789475,36.364000000000004,891.0,0.1002466983942117,10.046,8,1,13.099857142857143,0,14.869333333333334,1,0,0.8,,36.7157916724682,4,-0.2,,,,,34.4088,39.14990795805864,,0,,15.277727272727272,981.0,45.38786842105263,
AS14.03,12,,918.0,20.980614457831326,1,29.596666666666668,34.425625000000004,53.63731506849315,1.0,7.8,40.52461904761905,25.064999999999998,8.2,1,36.364000000000004,891.0,29.06817123287671,11.064,34.908605839416055,0,7.8,0.11593006740925914,44.854,,993.0,14.869333333333334,1.2,,4.743,1344.0,1.4,5.136,36.227555555555554,,1.2,27.71539534883721,12.854337349397591,36.7157916724682,7.8,13.178,,,0.8,0,687.0,,44.854,0.0,,7.933333333333334,0.1002466983942117,,8,40.4995,0,17.697625000000002,49.98436799621583,796.0,1,33.11900847457627,0.19138830864508607,4.35,12.962526315789473,15.031,,0.090740222421567,,1,3,31.315041666666666,0,15.7205625,0,0,-0.2,,43.14817949237987,2,-0.6,,,24.077857142857145,,31.924777777777777,44.39464968329023,,0,11.064,12.686526315789475,1118.0,13.099857142857143,
AS14.03,10,,774.0,33.11900847457627,0,34.425625000000004,,20.980614457831326,1.2,8.2,26.726,12.825090909090909,7.8,1,15.031,,26.7924,47.324,23.258637873754154,0,8.25,0.10791840211309023,,,687.0,15.7205625,1.4,,8.49475,891.0,1.2,9.614333333333335,16.520227848101264,,1.2666666666666666,29.432761904761904,24.31816417910448,43.14817949237987,7.8,47.477045454545454,,,-0.2,0,796.0,,44.854,-0.4,5.136,7.933333333333334,0.090740222421567,36.364000000000004,1,25.064999999999998,0,53.55672727272727,28.291880598708772,778.0,0,13.51416,0.1002466983942117,,13.178,149.18099999999998,823.0,0.132768285523492,40.4995,3,6,36.227555555555554,0,40.52461904761905,1,0,-0.6,11.064,49.98436799621583,2,-0.4,,,34.425625000000004,,21.41995,40.12631649032553,,1,29.194,12.962526315789473,857.0,31.315041666666666,44.854
AS14.03,10,,780.0,13.51416,1,6.42,,33.11900847457627,1.4,7.8,10.382857142857143,5.171,7.8,0,149.18099999999998,823.0,21.22705652173913,3.8245,24.48659807073955,0,7.75,0.1048872363617877,,,796.0,40.52461904761905,1.2,,8.49475,,1.0,,14.713511363636364,6.42,1.2142857142857142,32.04021212121212,25.1076,49.98436799621583,8.25,5.64947619047619,11.064,,-0.6,0,778.0,,,-0.21428571428571427,9.614333333333335,7.928571428571429,0.132768285523492,15.031,3,12.825090909090909,1,49.22315384615384,31.634738085761896,745.0,0,25.331967741935483,0.090740222421567,5.136,47.477045454545454,29.047,,0.0911532011403041,25.064999999999998,6,1,16.520227848101264,0,26.726,0,0,-0.4,47.324,28.291880598708772,1,0.5,,,,,14.35425,36.4289220741817,,0,16.509249999999998,13.178,823.0,36.227555555555554,
AS14.03,10,,925.0,25.331967741935483,0,6.42,6.42,13.51416,1.2,7.8,10.005333333333333,6.7185,8.25,1,29.047,,15.421611353711791,,19.2843381294964,0,8.0,0.1090390801208423,,,778.0,26.726,1.0,,9.2666,823.0,0.5,8.745000000000001,15.026806451612902,,0.9230769230769231,14.796777777777779,24.668591549295776,28.291880598708772,7.75,21.012,47.324,,-0.4,1,745.0,,,0.07692307692307693,,7.923076923076923,0.0911532011403041,149.18099999999998,6,5.171,0,89.114,36.80485395099338,1278.0,0,19.45596470588235,0.132768285523492,9.614333333333335,5.64947619047619,,1249.0,0.10319575369873082,12.825090909090909,1,3,14.713511363636364,0,10.382857142857143,1,0,0.5,3.8245,31.634738085761896,2,0.25,,,,,10.30570588235294,31.669687681006835,,0,18.324333333333332,47.477045454545454,1036.0,16.520227848101264,
AS14.03,7,,912.0,19.45596470588235,1,6.42,,25.331967741935483,1.0,8.25,17.598285714285716,15.402,7.75,0,,1249.0,14.331809954751131,31.8935,27.570865168539324,0,8.6,0.09967608093936715,,,745.0,10.382857142857143,0.5,,8.178333333333335,,1.5,7.045,13.25181690140845,,1.0,14.040296296296296,16.40835,31.634738085761896,8.0,25.229636363636363,3.8245,,0.5,0,1278.0,,,0.08333333333333333,8.745000000000001,8.0,0.10319575369873082,29.047,1,6.7185,0,29.047,28.7649734357817,603.0,0,37.66057303370786,0.0911532011403041,,21.012,,,0.10467928797906655,5.171,3,3,15.026806451612902,1,10.005333333333333,0,0,0.25,,36.80485395099338,1,-0.5,,,6.42,,8.925222222222223,32.04893597160897,,0,17.858999999999998,5.64947619047619,1249.0,14.713511363636364,
AS14.03,6,,940.0,37.66057303370786,0,,,19.45596470588235,0.5,7.75,10.442499999999999,,8.0,1,,,13.238359477124183,,31.92701694915254,0,8.4,0.12375079314548265,,,1278.0,10.005333333333333,1.5,,8.178333333333335,1249.0,1.6,,7.6464,,1.2307692307692308,13.694433333333333,21.589560975609757,36.80485395099338,8.6,9.655,,,0.25,0,603.0,,,-0.15384615384615385,7.045,8.153846153846153,0.10467928797906655,,3,15.402,0,49.371,43.488288471331984,,0,40.794000000000004,0.10319575369873082,8.745000000000001,25.229636363636363,49.371,1187.0,0.1633773377586506,6.7185,3,0,13.25181690140845,0,17.598285714285716,1,1,-0.5,31.8935,28.7649734357817,2,-0.2,,,,,11.9286,34.59631889917719,,0,31.8935,21.012,1218.0,15.026806451612902,
AS14.03,4,,716.0,40.794000000000004,1,,,37.66057303370786,1.5,8.0,15.5045,26.284000000000002,8.6,0,49.371,1187.0,13.712603550295858,35.266999999999996,35.84087330316742,1,7.4,0.14394824603998344,,,603.0,17.598285714285716,1.6,15.977500000000001,7.045,,1.0,,15.68747435897436,,1.3571428571428572,14.912638888888889,18.21794117647059,28.7649734357817,8.4,3.21725,31.8935,,-0.5,0,,,15.977500000000001,-0.2857142857142857,,8.357142857142858,0.1633773377586506,,3,,0,49.371,34.98744117044936,1053.0,0,29.1402,0.10467928797906655,7.045,9.655,,,0.16465071526667882,15.402,0,1,7.6464,0,10.442499999999999,0,0,-0.2,,43.488288471331984,1,-0.2,,,,,18.122500000000002,34.009558045462285,,0,33.018,25.229636363636363,1187.0,13.25181690140845,
AS14.03,4,,1070.0,29.1402,0,,,40.794000000000004,1.6,8.6,7.0561428571428575,,8.4,1,,,32.16242222222222,,28.88714285714286,0,7.6,0.13683420545962585,15.977500000000001,,,10.442499999999999,1.0,,5.16,1187.0,0.6,5.16,53.81323170731707,,1.0666666666666667,10.812916666666666,35.81336206896552,43.488288471331984,7.4,39.326846153846155,,,-0.2,0,1053.0,,15.977500000000001,0.0,,8.133333333333333,0.16465071526667882,49.371,0,26.284000000000002,0,31.715500000000002,76.4084878045369,1076.0,1,19.99374117647059,0.1633773377586506,,3.21725,25.830333333333336,1318.0,0.0836335845955087,,1,3,15.68747435897436,0,15.5045,1,0,-0.2,35.266999999999996,34.98744117044936,2,0.4,,,,,26.284000000000002,54.97600721968641,,0,35.266999999999996,9.655,1253.0,7.6464,
AS14.03,6,,1066.0,19.99374117647059,1,,,29.1402,1.0,8.4,12.702125,15.622499999999999,7.4,0,25.830333333333336,1318.0,28.986785388127853,,26.047747572815535,0,7.4,0.11453685415404627,,,1053.0,15.5045,0.6,,5.16,,0.4,,12.064372881355933,,0.6666666666666666,11.620809523809523,38.82877611940298,34.98744117044936,7.6,49.42390909090909,35.266999999999996,,-0.2,0,1076.0,,15.977500000000001,0.2,5.16,7.8,0.0836335845955087,,1,,0,34.033,36.42947726628997,1058.0,0,31.89321568627451,0.16465071526667882,,39.326846153846155,58.641000000000005,,0.09741434014631098,26.284000000000002,3,2,53.81323170731707,0,7.0561428571428575,0,0,0.4,,76.4084878045369,1,0.4,,,,,17.7548,51.67015015583831,,1,35.266999999999996,3.21725,1318.0,15.68747435897436,15.977500000000001
AS14.03,7,,1034.0,31.89321568627451,0,27.072499999999998,,19.99374117647059,0.6,7.4,9.8842,4.6747499999999995,7.6,1,58.641000000000005,,29.142357843137255,,27.21808205128205,0,7.8,0.0865786876762454,,,1076.0,7.0561428571428575,0.4,,5.16,1318.0,0.6,,13.02473015873016,27.072499999999998,0.5333333333333333,10.02155,38.68378651685393,76.4084878045369,7.4,32.85376923076923,,,0.4,0,1058.0,,,0.3333333333333333,,7.466666666666667,0.09741434014631098,25.830333333333336,3,15.622499999999999,1,28.795857142857145,32.34846154543071,948.0,0,33.58481355932203,0.0836335845955087,5.16,49.42390909090909,21.813,,0.0786881382869165,,2,2,12.064372881355933,0,12.702125,0,0,0.4,,36.42947726628997,1,0.2,,,,,10.148625,50.692946032115394,,0,,39.326846153846155,1318.0,53.81323170731707,
AS14.03,5,,1074.0,33.58481355932203,0,27.072499999999998,27.072499999999998,31.89321568627451,0.4,7.6,10.137444444444444,,7.4,0,21.813,,12.117704918032787,20.192,34.55283636363636,0,7.8,0.08657964427773708,,,1058.0,12.702125,0.6,,14.598500000000001,,1.0,14.598500000000001,11.232524590163933,,0.6666666666666666,11.237514285714285,411.4632745098039,36.42947726628997,7.8,1399.0547142857142,,,0.4,1,948.0,,,0.2,,7.6,0.0786881382869165,58.641000000000005,2,4.6747499999999995,0,16.348583333333334,28.55241975077876,1362.0,0,38.05745454545455,0.09741434014631098,,32.85376923076923,9.012875,,0.08363645439998375,15.622499999999999,2,1,13.02473015873016,0,9.8842,0,0,0.2,,32.34846154543071,0,0.0,,,,,10.148625,32.53765567755088,,0,20.192,49.42390909090909,,12.064372881355933,
AS14.03,3,,1086.0,38.05745454545455,0,27.072499999999998,,33.58481355932203,0.6,7.4,56.416875000000005,6.162999999999999,7.8,0,9.012875,,14.998915584415585,315.509,32.226207100591715,0,7.6,0.08314371770105328,,,948.0,9.8842,1.0,,14.598500000000001,,1.4,,26.80303333333333,,1.0,31.221400000000003,300.8293857142857,32.34846154543071,7.8,20.569766666666666,,,0.2,0,1362.0,,,0.13333333333333333,14.598500000000001,7.666666666666667,0.08363645439998375,21.813,2,,0,15.402166666666666,41.96680517939777,,0,24.937545454545454,0.0786881382869165,,1399.0547142857142,47.284,686.0,0.0871065604162596,4.6747499999999995,1,0,11.232524590163933,1,10.137444444444444,3,0,0.0,20.192,28.55241975077876,3,0.2,,,27.072499999999998,,4.9723999999999995,34.00164121889886,,0,167.8505,32.85376923076923,686.0,13.02473015873016,
AS14.03,7,,1138.0,24.937545454545454,3,9.848,,38.05745454545455,1.0,7.8,10.143666666666666,35.495333333333335,7.8,0,47.284,686.0,16.453664556962025,,34.7020421686747,0,6.8,0.09505698414862655,,,1362.0,10.137444444444444,1.4,,14.598500000000001,,1.0,,16.573194029850747,9.848,1.1333333333333333,34.0248064516129,288.26645070422535,28.55241975077876,7.6,9.742925925925926,20.192,,0.0,0,,,,0.4666666666666667,,7.733333333333333,0.0871065604162596,9.012875,1,6.162999999999999,0,13.265222222222222,40.55433683144415,1101.0,0,40.996678571428575,0.08363645439998375,14.598500000000001,20.569766666666666,,,0.11442793762963631,,0,6,26.80303333333333,0,56.416875000000005,0,1,0.2,315.509,41.96680517939777,3,1.2,,,,,28.162250000000004,37.1417075004502,,0,167.8505,1399.0547142857142,686.0,11.232524590163933,
AS14.03,6,,1101.0,40.996678571428575,0,9.848,9.848,24.937545454545454,1.4,7.8,170.7655,,7.6,3,,,21.502747967479674,23.094,41.80729629629629,1,7.4,0.09276883784371098,,,,56.416875000000005,1.0,,,686.0,0.8,,28.090115384615384,,1.0666666666666667,71.00446428571429,14.853583333333333,41.96680517939777,6.8,3.687666666666667,315.509,,0.2,0,1101.0,,,0.5333333333333333,,7.4,0.11442793762963631,47.284,0,35.495333333333335,0,47.284,91.34165149385288,,0,54.284615384615385,0.0871065604162596,,9.742925925925926,,,0.07677201548523707,6.162999999999999,6,0,16.573194029850747,0,10.143666666666666,0,0,1.2,,40.55433683144415,3,0.2,,,,,28.162250000000004,55.09518906048366,,0,169.3015,20.569766666666666,686.0,26.80303333333333,
AS14.03,8,,964.0,54.284615384615385,0,9.848,,40.996678571428575,1.0,7.6,8.00911111111111,31.17025,6.8,0,,,21.989042424242424,27.587999999999997,44.55086699507389,0,7.4,0.11175462996796766,,,1101.0,10.143666666666666,0.8,,,,1.0,,24.825625,,0.9333333333333333,55.12080952380952,17.06143137254902,40.55433683144415,7.4,28.38147619047619,,,1.2,0,,,,0.5333333333333333,,7.266666666666667,0.07677201548523707,,6,,0,17.639400000000002,54.146720427338785,553.0,1,36.432057971014494,0.11442793762963631,,3.687666666666667,17.639400000000002,,0.14406393678902962,35.495333333333335,0,2,28.090115384615384,0,170.7655,0,0,0.2,23.094,91.34165149385288,0,0.2,,,9.848,,33.023857142857146,58.727779517023585,,0,26.4645,9.742925925925926,,16.573194029850747,
AS14.03,4,,680.0,36.432057971014494,0,,,54.284615384615385,0.8,6.8,7.0912999999999995,1494.864,7.4,0,17.639400000000002,,20.389503184713377,11.128,37.99834433962264,0,7.8,0.1082222804132104,,,,170.7655,1.0,,,,1.2,,11.582440677966101,,1.0,46.70352,34.4326511627907,91.34165149385288,7.4,45.97526315789474,23.094,,0.2,0,553.0,,,0.26666666666666666,,7.2,0.14406393678902962,,0,31.17025,0,19.214333333333332,53.28442857095178,806.0,0,20.117492307692306,0.07677201548523707,,28.38147619047619,27.089000000000002,546.0,0.1038308889653645,,2,2,24.825625,0,8.00911111111111,1,0,0.2,27.587999999999997,54.146720427338785,1,0.4,,,,,323.909,63.95097118640636,,1,23.397199999999998,3.687666666666667,546.0,28.090115384615384,
AS14.03,4,,680.0,20.117492307692306,1,,,36.432057971014494,1.0,7.4,5.724615384615385,5.423333333333333,7.4,0,27.089000000000002,546.0,16.092905472636815,25.127,25.427560846560848,0,7.4,0.11333901968653867,,,553.0,8.00911111111111,1.2,,,,1.0,,10.912357142857143,,1.0666666666666667,6.79421875,34.729860465116275,54.146720427338785,7.8,7.947666666666667,27.587999999999997,,0.2,0,806.0,,,0.4,,7.533333333333333,0.1038308889653645,17.639400000000002,2,1494.864,1,18.377625000000002,19.92946067017115,,0,17.897454545454547,0.14406393678902962,,45.97526315789474,15.8675,,0.0921222333052219,31.17025,2,0,11.582440677966101,0,7.0912999999999995,0,0,0.4,11.128,53.28442857095178,1,0.6,,,,,204.476875,42.42578571183342,,0,24.02433333333333,28.38147619047619,546.0,24.825625,
AS14.03,2,,806.0,17.897454545454547,0,,,20.117492307692306,1.2,7.4,9.5092,5.2170000000000005,7.8,1,15.8675,,15.146516431924884,2239.937,28.314664804469274,0,7.6,0.10133984046192697,,13.22,806.0,7.0912999999999995,1.0,,,546.0,1.0,,21.17832142857143,,1.0666666666666667,7.285606060606061,41.71091666666667,53.28442857095178,7.4,51.844500000000004,11.128,,0.4,1,,,,0.4666666666666667,,7.533333333333333,0.0921222333052219,27.089000000000002,2,5.423333333333333,0,19.608,77.12374726756585,,0,47.05640677966102,0.1038308889653645,,7.947666666666667,,855.0,0.1080663991151945,1494.864,0,0,10.912357142857143,0,5.724615384615385,2,0,0.6,25.127,19.92946067017115,3,0.4,13.22,,,,303.2702,50.25710227633967,,0,575.32975,45.97526315789474,752.0,11.582440677966101,
AS14.03,0,13.22,,47.05640677966102,2,,,17.897454545454547,1.0,7.8,29.507666666666665,4.58,7.4,0,,855.0,17.600589211618257,28.343000000000004,40.52457058823529,0,7.666666666666667,0.10679223856406064,,,,5.724615384615385,1.0,,4.513,,1.0,4.513,19.527563218390807,,1.0,14.960114285714285,20.881,19.92946067017115,7.6,17.026500000000002,25.127,,0.6,0,,,,0.4,,7.6,0.1080663991151945,15.8675,0,5.2170000000000005,0,16.294666666666668,55.37689999209513,,0,55.865875,0.0921222333052219,,51.844500000000004,17.149,,0.12018808327176551,5.423333333333333,0,0,21.17832142857143,1,9.5092,0,0,0.4,2239.937,77.12374726756585,2,0.2,13.22,,,,5.107833333333334,51.021866667712175,,0,579.6335,7.947666666666667,855.0,10.912357142857143,
AS14.03,6,,1076.0,55.865875,0,,,47.05640677966102,1.0,7.4,97.49790909090909,,7.6,2,17.149,,19.932930107526882,21.096,120.53384563758388,0,7.4,0.11843060821941485,,,,9.5092,1.0,,6.9215,855.0,1.0,9.33,15.309866666666666,,1.0,46.11093939393939,787.31628,77.12374726756585,7.666666666666667,1145.7093529411763,2239.937,,0.4,0,,13.22,,0.3076923076923077,4.513,7.538461538461538,0.12018808327176551,,0,4.58,0,17.149,56.65495453097604,1076.0,0,354.55076470588233,0.1080663991151945,,17.026500000000002,,,0.12703734227128452,5.2170000000000005,0,6,19.527563218390807,0,29.507666666666665,0,1,0.2,28.343000000000004,55.37689999209513,2,0.3333333333333333,13.22,,,,4.792333333333334,64.42222222222222,,0,763.1253333333333,51.844500000000004,855.0,21.17832142857143,
AS14.03,7,,1106.0,354.55076470588233,0,,,55.865875,1.0,7.6,333.4851538461538,35.76422222222222,7.666666666666667,0,,,29.586287671232878,,112.20212804878048,1,7.0,0.10845432256975061,,,,29.507666666666665,1.0,,6.9215,,1.0,,54.342090909090906,,1.0,160.05211111111112,676.4735161290322,55.37689999209513,7.4,173.932625,28.343000000000004,,0.2,0,1076.0,,,0.23076923076923078,9.33,7.538461538461538,0.12703734227128452,17.149,0,,0,17.149,106.19935614768771,1286.0,0,43.485594594594595,0.12018808327176551,4.513,1145.7093529411763,,912.0,0.07813754216620179,4.58,6,1,15.309866666666666,0,97.49790909090909,1,0,0.3333333333333333,21.096,56.65495453097604,1,0.2,,,,,32.6458,73.5714589247957,,0,24.719500000000004,17.026500000000002,912.0,19.527563218390807,
AS14.03,7,,1106.0,43.485594594594595,1,,,354.55076470588233,1.0,7.666666666666667,9.668000000000001,8.073,7.4,0,,912.0,56.29015454545455,11.225999999999999,96.61958235294117,0,7.6,0.09935705005176448,,5.909285714285714,1076.0,97.49790909090909,1.0,,13.316500000000001,,0.8,17.303,70.02386274509804,,0.9230769230769231,182.19306666666665,348.87073846153845,56.65495453097604,7.0,45.201950000000004,21.096,,0.3333333333333333,0,1286.0,,,0.15384615384615385,,7.3076923076923075,0.07813754216620179,,6,35.76422222222222,0,28.19,52.227740744013815,,1,18.591435483870967,0.12703734227128452,9.33,173.932625,28.19,768.0,0.09289626571780712,,1,0,54.342090909090906,0,333.4851538461538,1,0,0.2,,106.19935614768771,2,0.0,5.909285714285714,,,,34.30678947368421,73.11019191115791,,0,16.161,1145.7093529411763,840.0,15.309866666666666,
AS14.03,7,5.909285714285714,915.0,18.591435483870967,1,,,43.485594594594595,1.0,7.4,12.529375,6.025,7.0,1,28.19,768.0,43.42630158730159,12.082,32.39919270833333,0,8.0,0.09686293546846673,,,1286.0,333.4851538461538,0.8,,17.303,912.0,0.8,,23.886191489361703,,0.8666666666666667,166.42777777777778,41.766372340425534,106.19935614768771,7.6,15.793478260869565,,,0.2,0,,,,0.13333333333333333,17.303,7.333333333333333,0.09289626571780712,,1,8.073,0,28.19,31.218779513216404,853.0,0,33.03646428571429,0.07813754216620179,,45.201950000000004,,,0.1195549985213913,35.76422222222222,0,6,70.02386274509804,0,9.668000000000001,0,0,0.0,11.225999999999999,52.227740744013815,2,0.2,5.909285714285714,,,,32.8927,56.75368326414521,,1,11.654,173.932625,840.0,54.342090909090906,
AS14.03,8,,881.0,33.03646428571429,0,,,18.591435483870967,0.8,7.0,11.692,16.593,7.6,1,,,35.12473429951691,19.113999999999997,32.09789603960396,0,7.25,0.10907314448471517,,,,9.668000000000001,0.8,,12.482500000000002,768.0,1.0,7.662000000000001,23.456467741935484,,0.8666666666666667,11.504241379310345,24.163626086956523,52.227740744013815,8.0,8.42203448275862,11.225999999999999,,0.0,0,853.0,5.909285714285714,,0.3333333333333333,,7.533333333333333,0.1195549985213913,28.19,0,6.025,1,23.1515,52.299676472065485,967.0,0,41.4412380952381,0.09289626571780712,17.303,15.793478260869565,18.113,,0.11476816921494708,8.073,6,2,23.886191489361703,0,12.529375,0,0,0.2,12.082,31.218779513216404,1,0.8,5.909285714285714,,,,11.821,43.64451289869123,,0,15.384,45.201950000000004,768.0,70.02386274509804,
AS14.03,12,,966.0,41.4412380952381,0,,,33.03646428571429,0.8,7.6,7.595272727272728,,8.0,0,18.113,,21.05453846153846,101.287,28.977191964285716,0,7.5,0.1250608046962349,,,853.0,12.529375,1.0,,12.997666666666667,,0.75,15.6655,17.50671794871795,,0.8571428571428571,9.838022222222222,25.108999999999998,31.218779513216404,7.25,50.45444444444445,12.082,,0.2,1,967.0,,,0.42857142857142855,7.662000000000001,7.642857142857143,0.11476816921494708,,6,16.593,0,63.562999999999995,32.30003871148632,1135.0,0,13.806964285714285,0.1195549985213913,,8.42203448275862,86.288,495.0,0.14085924635236632,6.025,2,4,23.456467741935484,0,11.692,2,0,0.8,19.113999999999997,52.299676472065485,2,0.25,,,,,13.070333333333334,37.25483853804568,,0,37.89925,15.793478260869565,495.0,23.886191489361703,
AS14.03,12,,800.0,13.806964285714285,2,,,41.4412380952381,1.0,8.0,4.298363636363637,26.26342857142857,7.25,0,86.288,495.0,22.63798076923077,9.1335,39.407251101321584,0,7.8,0.10983449948890751,,,967.0,11.692,0.75,,11.73675,,1.0,7.954,41.59010344827586,,0.9230769230769231,8.119958333333333,37.37428431372549,52.299676472065485,7.5,47.33994594594595,19.113999999999997,,0.8,0,1135.0,,,0.38461538461538464,15.6655,7.615384615384615,0.14085924635236632,18.113,2,,0,63.562999999999995,65.14309375484781,522.0,0,72.95927118644067,0.11476816921494708,7.662000000000001,50.45444444444445,,,0.07387608289940913,16.593,4,6,17.50671794871795,1,7.595272727272728,0,0,0.25,101.287,32.30003871148632,2,0.0,,,,,24.114444444444445,47.01079320367266,,0,31.5564,8.42203448275862,495.0,23.456467741935484,
AS14.03,14,,737.0,72.95927118644067,0,17.2585,,13.806964285714285,0.75,7.25,10.6988,,7.5,2,,,24.772966292134832,,31.78785632183908,0,7.5,0.14098836878039248,,,1135.0,7.595272727272728,1.0,,13.094999999999999,495.0,0.8,,36.09965625,17.2585,0.8461538461538461,7.049263157894737,42.3627816091954,32.30003871148632,7.8,8.401714285714286,101.287,,0.25,0,522.0,,,0.3076923076923077,7.954,7.538461538461538,0.07387608289940913,86.288,4,26.26342857142857,0,86.288,30.039958337942753,661.0,0,2.151774193548387,0.14085924635236632,15.6655,47.33994594594595,,686.0,0.20822977708940202,,6,4,41.59010344827586,0,4.298363636363637,1,1,0.0,9.1335,65.14309375484781,3,0.6,,,,,26.26342857142857,42.48214381594322,,0,39.851333333333336,50.45444444444445,558.0,17.50671794871795,
